OverallQual,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,FireplaceQu,GarageFinish,GarageCars,GarageArea,HouseAge
0.631355944507531,-0.46808285140937056,-0.8047101403596726,0.41363359924066756,0.7953362961293288,0.9145994563411387,0.3064673813727927,0.35096703239711585,0.03676470588235294,0.9492753623188417,0.8833333333333329,3.0,4.0,3.0,0.0,2.0
-0.0789937352958621,0.499626638172092,0.29954676390445883,-0.47705113421863016,0.7953362961293288,-0.3227998081204016,0.3064673813727927,-0.05017735066742,0.22794117647058823,0.7536231884057969,0.43333333333333,2.0,4.0,2.0,3.0,2.0
0.631355944507531,-0.31553751315022377,-0.6306400864855238,0.564731902238227,0.7953362961293288,-0.3227998081204016,0.3064673813727927,0.624474566304754,0.051470588235294115,0.9347826086956523,0.8666666666666671,3.0,4.0,3.0,3.0,2.0
0.631355944507531,-0.7064349424392875,-0.5191264582223972,0.42755054820096905,-1.0269284743125815,0.2958998241103686,1.592555058993355,0.7794621688524155,0.6691176470588235,0.3115942028985508,0.3333333333333357,2.0,3.0,3.0,4.0,1.0
1.341705624310924,0.22075469166708925,-0.018675053334219444,1.3838437553302596,0.7953362961293288,1.5332990885719089,1.592555058993355,1.6638031951537786,0.058823529411764705,0.9275362318840585,0.8333333333333357,3.0,4.0,3.0,3.0,2.0
-0.7893434150992551,-0.6110941060273207,-0.9679008158666871,-0.27823757764289403,-1.0269284743125815,-0.9414994403511718,0.3064673813727927,0.040991827301792697,0.11764705882352941,0.8768115942028984,0.75,2.0,4.0,2.0,0.0,1.0
1.341705624310924,1.5102395041389396,1.4745196275549632,0.38182343018854975,0.7953362961293288,0.2958998241103686,0.3064673813727927,0.7521114154616517,0.022058823529411763,0.9565217391304355,0.9166666666666643,3.0,5.0,3.0,4.0,2.0
0.631355944507531,-0.23926484402065035,-0.35321593812359914,0.5408742754491387,0.7953362961293288,0.9145994563411387,0.3064673813727927,-0.013709679479734923,0.5661764705882353,0.42753623188405854,0.0,2.0,3.0,2.0,3.0,1.0
-0.7893434150992551,-0.14630752851898277,-0.20362448557550253,-0.8448562138837419,-1.0269284743125815,-0.9414994403511718,-0.9796202962477697,-1.212584369774882,0.5073529411764706,0.4855072463768124,0.0,2.0,3.0,2.0,3.0,2.0
-0.7893434150992551,-0.029515003914323493,-0.3042587354714948,-0.9184172298167642,-1.0269284743125815,-0.9414994403511718,-0.9796202962477697,-0.39662022695042826,0.3161764705882353,0.6739130434782616,0.25,2.0,3.0,2.0,0.0,1.0
2.052055304114317,0.2922603189760643,0.08195919656177282,1.634348836615687,2.6176010665712393,2.7706983530334495,1.592555058993355,1.2079573053077153,0.007352941176470588,0.9637681159420293,0.93333333333333,4.0,5.0,4.0,4.0,3.0
0.631355944507531,1.0526034893614993,0.9305507091982481,-0.015803682962922415,0.7953362961293288,0.2958998241103686,1.592555058993355,1.6820370307476211,0.007352941176470588,0.9710144927536231,0.9500000000000028,3.0,4.0,3.0,4.0,2.0
0.631355944507531,-0.5252873532565506,-0.8101498295432398,-1.2882104450476335,-1.0269284743125815,-0.9414994403511718,0.3064673813727927,0.4786038815540136,0.5735294117647058,0.4130434782608692,0.8500000000000014,2.0,3.0,2.0,0.0,1.0
-1.4996930949026481,-2.5083767506254593,0.39202148002510034,-0.4094545249828799,0.7953362961293288,-0.3227998081204016,0.3064673813727927,0.20509634764637555,0.2867647058823529,0.6884057971014492,0.28333333333333144,2.0,0.0,2.0,0.0,1.0
-0.7893434150992551,0.146865543447815,-0.10299023567951027,-0.7712951979507195,-1.0269284743125815,-0.3227998081204016,0.3064673813727927,0.4786038815540136,0.029411764705882353,0.9565217391304355,0.8999999999999986,2.0,3.0,3.0,0.0,1.0
-0.7893434150992551,-0.055733733927614354,0.5089747974717941,-0.32396469565531333,-1.0269284743125815,-0.3227998081204016,-0.9796202962477697,-0.8068815278118854,0.375,0.6231884057971016,0.25,2.0,3.0,2.0,0.0,1.0
1.341705624310924,0.25174046350097845,0.016682926358967027,1.73773188603507,2.6176010665712393,1.5332990885719089,1.592555058993355,1.7412969964276095,0.007352941176470588,0.9637681159420293,0.93333333333333,3.0,5.0,3.0,4.0,2.0
0.631355944507531,-0.9900739307648886,-0.11930930323021172,-0.7832240113452638,-1.0269284743125815,-0.3227998081204016,-0.9796202962477697,-0.8706999523903343,0.5661764705882353,0.42028985507246475,0.0,2.0,3.0,3.0,4.0,1.0
1.341705624310924,1.727139906976164,1.7492239313251041,0.5826251223300433,0.7953362961293288,0.2958998241103686,0.3064673813727927,0.28714860781866697,0.044117647058823525,0.9420289855072461,0.8666666666666671,3.0,4.0,3.0,4.0,2.0
-0.7893434150992551,-0.029515003914323493,-0.2498618436358233,-0.878654518501617,-1.0269284743125815,-0.3227998081204016,0.3064673813727927,0.4603700459601711,0.22794117647058823,0.7536231884057969,0.43333333333333,2.0,4.0,2.0,3.0,1.0
1.341705624310924,1.2242169949030393,1.2188542359273071,0.19493868700735784,0.7953362961293288,0.2958998241103686,1.592555058993355,1.909959975670653,0.014705882352941176,0.9782608695652169,0.9500000000000028,3.0,4.0,3.0,4.0,2.0
-0.7893434150992551,-0.36320793135620716,-0.6850369783211953,-1.1967562090227948,-1.0269284743125815,-0.9414994403511718,0.3064673813727927,0.4786038815540136,0.4338235294117647,0.5724637681159432,0.8333333333333357,2.0,3.0,3.0,0.0,1.0
1.341705624310924,1.5531428805243246,1.5017180734727988,0.40170478584612335,0.7953362961293288,0.2958998241103686,1.592555058993355,1.372061825652298,0.022058823529411763,0.9782608695652169,0.9666666666666686,3.0,5.0,3.0,4.0,2.0
-0.7893434150992551,1.0287682802585074,1.2188542359273071,0.19493868700735784,-1.0269284743125815,-0.3227998081204016,-0.9796202962477697,-0.6929200553503695,0.3602941176470588,0.6159420289855078,0.7833333333333314,2.0,3.0,2.0,4.0,2.0
-1.4996930949026481,-1.2689458772698914,-1.7185779231989537,-1.952247724010592,-1.0269284743125815,-1.560199072581942,-0.9796202962477697,-1.0530383083287596,0.5955882352941176,0.3985507246376816,0.0,2.0,3.0,1.0,0.0,1.0
-1.4996930949026481,-0.9614716798412986,-1.3677179708588725,-0.3677036781019753,-1.0269284743125815,-0.3227998081204016,-0.9796202962477697,-1.0074537193441533,0.6470588235294118,0.3478260869565215,0.0,2.0,3.0,2.0,0.0,1.0
1.341705624310924,0.4328880526837153,0.22339111533451872,-0.5327189300598363,0.7953362961293288,0.2958998241103686,0.3064673813727927,0.05922566289563523,0.007352941176470588,0.9782608695652169,0.9500000000000028,3.0,5.0,3.0,0.0,2.0
-0.7893434150992551,0.823785481972779,1.4908386951056647,0.3937522435830939,-1.0269284743125815,-0.3227998081204016,0.3064673813727927,-0.10943731634740825,0.375,0.6304347826086953,0.14999999999999858,2.0,3.0,3.0,4.0,2.0
2.052055304114317,1.2122993903515435,1.1127802968477476,0.11740139994282077,0.7953362961293288,-0.3227998081204016,0.3064673813727927,0.3874347035848009,0.014705882352941176,0.9637681159420293,0.9166666666666643,4.0,5.0,4.0,4.0,3.0
1.341705624310924,0.1540161061787125,-0.05403303302740592,1.8888301890326293,2.6176010665712393,1.5332990885719089,1.592555058993355,1.0028266548769866,0.014705882352941176,0.9565217391304355,0.9166666666666643,3.0,5.0,3.0,4.0,3.0
-0.7893434150992551,0.10634568797272914,-0.14922759373983105,-0.8050935025685947,-1.0269284743125815,-0.3227998081204016,0.3064673813727927,0.9162159358062346,0.11029411764705882,0.8840579710144922,0.75,2.0,4.0,2.0,0.0,1.0
-0.7893434150992551,0.5830498700325629,0.39474132461688394,-0.4074663894171225,-1.0269284743125815,-0.9414994403511718,0.3064673813727927,0.12304408747408412,0.40441176470588236,0.5942028985507246,0.6666666666666643,2.0,3.0,2.0,3.0,3.0
-0.7893434150992551,0.011004851560762379,-0.25802137741117404,-0.8846189251988891,-1.0269284743125815,-0.9414994403511718,-0.9796202962477697,-1.0256875549379958,0.41911764705882354,0.5869565217391308,0.9500000000000028,2.0,3.0,3.0,0.0,1.0
-1.4996930949026481,-2.5083767506254593,0.0003638588082655783,-0.6957460464519398,0.7953362961293288,-0.3227998081204016,-2.265707973868332,-2.147068443959312,0.3897058823529412,0.6014492753623184,0.0833333333333357,2.0,0.0,1.0,0.0,0.0
-0.0789937352958621,0.08489399978003662,0.46817712859504046,-0.35378672914167375,0.7953362961293288,-0.3227998081204016,0.3064673813727927,-0.1413465286366327,0.3014705882352941,0.6739130434782616,0.25,2.0,3.0,2.0,3.0,2.0
-0.7893434150992551,0.7093764782784189,0.4790565069621747,-0.3458341868786443,-1.0269284743125815,-0.9414994403511718,-0.9796202962477697,-0.7430631032334365,0.3529411764705882,0.6304347826086953,0.14999999999999858,2.0,3.0,2.0,4.0,2.0
-0.7893434150992551,0.2326722962185851,-0.005075830375301571,-0.6997223175834546,-1.0269284743125815,-0.3227998081204016,-0.9796202962477697,-0.7795307744211215,0.34558823529411764,0.6304347826086953,0.14999999999999858,2.0,3.0,2.0,0.0,2.0
2.052055304114317,1.6675518842186847,1.6322706138784104,0.4971352930024767,0.7953362961293288,-0.3227998081204016,0.3064673813727927,0.4786038815540136,0.03676470588235294,0.9637681159420293,0.9166666666666643,4.0,5.0,4.0,4.0,2.0
0.631355944507531,0.9095922347435491,0.9958269794010539,1.286425112608149,-1.0269284743125815,-0.3227998081204016,0.3064673813727927,0.9070990180093133,0.044117647058823525,0.9492753623188417,0.8833333333333329,3.0,5.0,3.0,5.0,2.0
1.341705624310924,1.4387338768299645,1.3711655330671872,0.30627427868977003,0.7953362961293288,0.2958998241103686,1.592555058993355,1.6182186061691723,0.007352941176470588,0.9710144927536231,0.93333333333333,3.0,4.0,3.0,0.0,2.0
-1.4996930949026481,-0.7541053606452709,-1.1310914913737016,-0.09930537672473157,0.7953362961293288,0.9145994563411387,-2.265707973868332,-2.147068443959312,0.6544117647058824,0.3478260869565215,0.9666666666666686,2.0,3.0,2.0,0.0,0.0
-0.7893434150992551,-0.23211428128975284,-0.5354455257730987,-1.08740875290614,-1.0269284743125815,-0.3227998081204016,-0.9796202962477697,-0.38750330915350695,0.3014705882352941,0.6811594202898554,0.2666666666666657,2.0,3.0,2.0,0.0,1.0
-0.0789937352958621,-0.5634236878213373,-0.9135039240310155,-0.6480307928737632,-1.0269284743125815,-0.3227998081204016,0.3064673813727927,0.25979785442790315,0.5294117647058824,0.4492753623188417,0.0,2.0,3.0,2.0,4.0,1.0
-0.7893434150992551,-0.5634236878213373,-0.9135039240310155,-1.363759596546413,-1.0269284743125815,-0.9414994403511718,0.3064673813727927,0.20509634764637555,0.34558823529411764,0.6594202898550723,0.21666666666666856,1.0,4.0,2.0,0.0,1.0
2.052055304114317,1.88206876614561,1.8770566271389322,0.6760674939206391,-2.849193244754492,-0.9414994403511718,1.592555058993355,1.9281938112644954,0.1838235294117647,0.7898550724637676,0.6166666666666671,3.0,5.0,3.0,4.0,3.0
-0.7893434150992551,-1.5931047210705782,0.5660915338992492,-0.28221384877440875,-1.0269284743125815,-0.3227998081204016,0.3064673813727927,0.4603700459601711,0.38235294117647056,0.6014492753623184,0.0833333333333357,2.0,3.0,2.0,3.0,1.0
-0.0789937352958621,0.8881405465508565,0.7428814323651816,-0.15298503700018032,0.7953362961293288,0.2958998241103686,0.3064673813727927,0.4786038815540136,0.3235294117647059,0.6666666666666679,0.23333333333333428,2.0,3.0,2.0,4.0,2.0
1.341705624310924,-0.19636146763526532,-0.45928987720315856,0.471289530647631,0.7953362961293288,0.2958998241103686,0.3064673813727927,0.040991827301792697,0.07352941176470588,0.9202898550724647,0.8333333333333357,3.0,4.0,3.0,0.0,3.0
0.631355944507531,-0.4585487677681739,-0.7938307619925383,0.43351495489824116,0.7953362961293288,0.2958998241103686,0.3064673813727927,0.4284608336709467,0.014705882352941176,0.9565217391304355,0.8999999999999986,3.0,4.0,3.0,0.0,2.0
2.76240498391771,0.852387732896369,0.7456012769569651,2.8689810229510084,2.6176010665712393,2.151998720802679,1.592555058993355,0.7749037099539549,0.0,0.9710144927536231,0.93333333333333,4.0,5.0,3.0,4.0,3.0
